venta_id,ticket_id,fecha,cliente_id,tienda_id,producto_id,cantidad,precio_unitario,descuento,total_linea
6477,1829,2025-11-01,48,1,SKU0009,3,3650,0.0,10950.0
6478,1830,2024-09-07,7,2,SKU0035,4,14900,0.15,50660.0
6479,1831,2024-12-01,13,1,SKU0037,4,15300,0.15,52020.0
6480,1831,2024-12-01,13,1,SKU0031,2,3200,0.05,6080.0
6481,1831,2024-12-01,13,1,SKU0009,2,3400,0.0,6800.0
6482,1831,2024-12-01,13,1,SKU0001,4,3800,0.0,15200.0
6483,1831,2024-12-01,13,1,SKU0041,4,9000,0.1,32400.0
6484,1832,2024-03-14,49,1,SKU0033,3,3100,0.0,9300.0
6485,1833,2026-06-22,21,2,SKU0031,1,3700,0.0,3700.0
6486,1833,2026-06-22,21,2,SKU0033,1,3600,0.0,3600.0
6487,1833,2026-06-22,21,2,SKU0025,1,8000,0.0,8000.0
6488,1833,2026-06-22,21,2,SKU0013,2,5200,0.1,9360.0
6489,1833,2026-06-22,21,2,SKU0001,3,4400,0.0,13200.0
6490,1833,2026-06-22,21,2,SKU0004,2,10450,0.0,20900.0
6491,1834,2026-04-30,44,3,SKU0014,4,6600,0.0,26400.0
6492,1834,2026-04-30,44,3,SKU0004,1,10450,0.15,8882.5
6493,1834,2026-04-30,44,3,SKU0023,5,14950,0.15,63537.5
6494,1834,2026-04-30,44,3,SKU0031,4,3700,0.0,14800.0
6495,1835,2026-05-24,44,5,SKU0041,5,10450,0.0,52250.0
6496,1835,2026-05-24,44,5,SKU0031,3,3700,0.15,9435.0
6497,1835,2026-05-24,44,5,SKU0007,4,5800,0.0,23200.0
6498,1835,2026-05-24,44,5,SKU0025,4,8000,0.0,32000.0
6499,1835,2026-05-24,44,5,SKU0024,3,2650,0.0,7950.0
6500,1836,2025-10-01,39,5,SKU0025,1,7450,0.0,7450.0
6501,1836,2025-10-01,39,5,SKU0034,5,3250,0.1,14625.0
6502,1836,2025-10-01,39,5,SKU0016,3,4000,0.0,12000.0
6503,1836,2025-10-01,39,5,SKU0013,2,4850,0.15,8245.0
6504,1836,2025-10-01,39,5,SKU0019,3,2800,0.0,8400.0
6505,1836,2025-10-01,39,5,SKU0018,4,4300,0.1,15480.0
6506,1837,2025-04-01,46,3,SKU0030,2,3800,0.1,6840.0
6507,1837,2025-04-01,46,3,SKU0040,2,5850,0.0,11700.0
6508,1838,2025-06-03,6,5,SKU0017,2,14050,0.05,26695.0
6509,1839,2026-07-10,46,1,SKU0002,2,5000,0.0,10000.0
6510,1839,2026-07-10,46,1,SKU0024,1,2650,0.15,2252.5
6511,1839,2026-07-10,46,1,SKU0019,1,3000,0.0,3000.0
6512,1839,2026-07-10,46,1,SKU0031,4,3700,0.15,12580.0
6513,1840,2026-06-17,41,5,SKU0006,3,2650,0.0,7950.0
6514,1841,2025-11-10,48,1,SKU0005,4,8400,0.1,30240.0
6515,1842,2026-02-11,10,4,SKU0002,5,5000,0.0,25000.0
6516,1843,2024-12-17,9,4,SKU0036,3,19900,0.15,50745.0
6517,1843,2024-12-17,9,4,SKU0037,4,15300,0.0,61200.0
6518,1843,2024-12-17,9,4,SKU0014,5,5700,0.0,28500.0
6519,1844,2025-03-22,36,2,SKU0021,5,4100,0.05,19475.0
6520,1844,2025-03-22,36,2,SKU0019,2,2800,0.0,5600.0
6521,1845,2024-06-19,32,1,SKU0012,4,2100,0.05,7980.0
6522,1845,2024-06-19,32,1,SKU0007,1,5000,0.15,4250.0
6523,1845,2024-06-19,32,1,SKU0019,3,2600,0.0,7800.0
6524,1845,2024-06-19,32,1,SKU0037,2,15300,0.1,27540.0
6525,1845,2024-06-19,32,1,SKU0026,5,5500,0.0,27500.0
6526,1846,2025-02-11,41,4,SKU0016,2,4000,0.0,8000.0
6527,1846,2025-02-11,41,4,SKU0010,4,9300,0.1,33480.0
6528,1846,2025-02-11,41,4,SKU0002,2,4650,0.15,7905.0
6529,1847,2026-01-15,43,4,SKU0024,4,2650,0.05,10070.0
6530,1847,2026-01-15,43,4,SKU0010,3,10000,0.0,30000.0
6531,1847,2026-01-15,43,4,SKU0034,5,3500,0.0,17500.0
6532,1847,2026-01-15,43,4,SKU0020,4,2650,0.1,9540.0
6533,1848,2025-05-14,9,3,SKU0003,1,2400,0.1,2160.0
6534,1849,2026-04-05,48,2,SKU0035,4,17300,0.1,62280.0
6535,1850,2024-12-01,4,1,SKU0025,1,6900,0.05,6555.0
6536,1850,2024-12-01,4,1,SKU0002,1,4300,0.05,4085.0
6537,1850,2024-12-01,4,1,SKU0021,3,3800,0.0,11400.0
6538,1851,2025-12-10,14,2,SKU0008,1,4200,0.1,3780.0
6539,1851,2025-12-10,14,2,SKU0026,2,5950,0.0,11900.0
6540,1851,2025-12-10,14,2,SKU0042,3,10800,0.0,32400.0
6541,1851,2025-12-10,14,2,SKU0013,2,4850,0.0,9700.0
6542,1852,2026-03-01,39,2,SKU0006,1,2650,0.0,2650.0
6543,1853,2026-05-27,47,1,SKU0004,1,10450,0.05,9927.5
6544,1853,2026-05-27,47,1,SKU0034,4,3500,0.05,13300.0
6545,1853,2026-05-27,47,1,SKU0039,1,15200,0.1,13680.0
6546,1853,2026-05-27,47,1,SKU0038,1,9650,0.15,8202.5
6547,1853,2026-05-27,47,1,SKU0016,3,4300,0.15,10965.0
6548,1854,2025-08-02,35,1,SKU0034,2,3250,0.0,6500.0
6549,1854,2025-08-02,35,1,SKU0042,3,10800,0.0,32400.0
6550,1855,2026-07-07,22,5,SKU0012,2,2450,0.1,4410.0
6551,1855,2026-07-07,22,5,SKU0040,4,6250,0.0,25000.0
6552,1855,2026-07-07,22,5,SKU0004,4,10450,0.0,41800.0
6553,1855,2026-07-07,22,5,SKU0015,2,5800,0.15,9860.0
6554,1855,2026-07-07,22,5,SKU0017,4,15100,0.0,60400.0
6555,1856,2025-07-28,11,5,SKU0002,5,4650,0.0,23250.0
6556,1856,2025-07-28,11,5,SKU0033,3,3350,0.15,8542.5
6557,1856,2025-07-28,11,5,SKU0006,5,2500,0.0,12500.0
6558,1856,2025-07-28,11,5,SKU0009,4,3650,0.1,13140.0
6559,1856,2025-07-28,11,5,SKU0039,3,14150,0.15,36082.5
6560,1856,2025-07-28,11,5,SKU0028,4,3150,0.15,10710.0
6561,1857,2024-06-03,1,3,SKU0015,2,5000,0.1,9000.0
6562,1857,2024-06-03,1,3,SKU0005,2,7800,0.0,15600.0
6563,1857,2024-06-03,1,3,SKU0006,5,2300,0.0,11500.0
6564,1857,2024-06-03,1,3,SKU0003,4,2200,0.0,8800.0
6565,1857,2024-06-03,1,3,SKU0023,5,12900,0.0,64500.0
6566,1857,2024-06-03,1,3,SKU0036,5,19900,0.05,94525.0
6567,1858,2024-10-01,19,2,SKU0036,5,19900,0.0,99500.0
6568,1859,2024-08-18,48,3,SKU0028,2,2900,0.0,5800.0
6569,1859,2024-08-18,48,3,SKU0039,4,13100,0.1,47160.0
6570,1860,2025-10-20,23,1,SKU0007,5,5400,0.0,27000.0
6571,1860,2025-10-20,23,1,SKU0026,4,5950,0.0,23800.0
6572,1860,2025-10-20,23,1,SKU0032,2,3350,0.1,6030.0
6573,1860,2025-10-20,23,1,SKU0028,5,3150,0.05,14962.5
6574,1860,2025-10-20,23,1,SKU0031,2,3450,0.0,6900.0
6575,1860,2025-10-20,23,1,SKU0042,2,10800,0.0,21600.0
6576,1861,2026-06-02,35,5,SKU0023,4,14950,0.0,59800.0
6577,1861,2026-06-02,35,5,SKU0002,5,5000,0.0,25000.0
6578,1861,2026-06-02,35,5,SKU0006,2,2650,0.0,5300.0
6579,1861,2026-06-02,35,5,SKU0026,4,6400,0.0,25600.0
6580,1861,2026-06-02,35,5,SKU0011,4,5000,0.05,19000.0
6581,1861,2026-06-02,35,5,SKU0030,5,4050,0.0,20250.0
6582,1862,2026-04-03,37,2,SKU0042,2,11600,0.0,23200.0
6583,1862,2026-04-03,37,2,SKU0026,5,6400,0.1,28800.0
6584,1862,2026-04-03,37,2,SKU0006,5,2650,0.1,11925.0
6585,1862,2026-04-03,37,2,SKU0021,5,4400,0.05,20900.0
6586,1863,2024-04-19,1,4,SKU0038,5,8300,0.05,39425.0
6587,1863,2024-04-19,1,4,SKU0016,1,3700,0.0,3700.0
6588,1863,2024-04-19,1,4,SKU0021,3,3800,0.0,11400.0
6589,1864,2025-12-22,40,4,SKU0030,5,3800,0.15,16150.0
6590,1864,2025-12-22,40,4,SKU0010,4,9300,0.0,37200.0
6591,1864,2025-12-22,40,4,SKU0028,3,3150,0.0,9450.0
6592,1864,2025-12-22,40,4,SKU0021,5,4100,0.15,17425.0
6593,1865,2024-08-03,13,5,SKU0035,1,14900,0.0,14900.0
6594,1865,2024-08-03,13,5,SKU0002,3,4300,0.0,12900.0
6595,1865,2024-08-03,13,5,SKU0021,4,3800,0.0,15200.0
6596,1866,2024-10-29,50,4,SKU0031,2,3200,0.05,6080.0
6597,1866,2024-10-29,50,4,SKU0036,1,19900,0.15,16915.0
6598,1866,2024-10-29,50,4,SKU0038,2,8300,0.05,15770.0
6599,1867,2025-11-12,23,4,SKU0006,1,2500,0.1,2250.0
6600,1867,2025-11-12,23,4,SKU0035,1,16100,0.15,13685.0
6601,1867,2025-11-12,23,4,SKU0029,3,6700,0.05,19095.0
6602,1868,2025-09-09,28,1,SKU0042,3,10800,0.15,27540.0
6603,1869,2026-04-25,3,1,SKU0039,4,15200,0.05,57760.0
6604,1869,2026-04-25,3,1,SKU0012,4,2450,0.0,9800.0
6605,1869,2026-04-25,3,1,SKU0017,4,15100,0.0,60400.0
6606,1869,2026-04-25,3,1,SKU0018,2,4650,0.1,8370.0
6607,1869,2026-04-25,3,1,SKU0041,1,10450,0.15,8882.5
6608,1869,2026-04-25,3,1,SKU0034,2,3500,0.05,6650.0
6609,1870,2024-07-31,13,1,SKU0007,2,5000,0.0,10000.0
6610,1871,2026-01-21,41,1,SKU0042,5,11600,0.0,58000.0
6611,1872,2025-12-22,41,1,SKU0018,4,4300,0.1,15480.0
6612,1872,2025-12-22,41,1,SKU0011,5,4650,0.0,23250.0
6613,1872,2025-12-22,41,1,SKU0037,2,16500,0.0,33000.0
6614,1872,2025-12-22,41,1,SKU0002,2,4650,0.0,9300.0
6615,1873,2025-07-30,13,4,SKU0014,4,6150,0.0,24600.0
6616,1873,2025-07-30,13,4,SKU0008,1,4200,0.0,4200.0
6617,1873,2025-07-30,13,4,SKU0041,4,9700,0.1,34920.0
6618,1873,2025-07-30,13,4,SKU0036,2,21500,0.0,43000.0
6619,1873,2025-07-30,13,4,SKU0002,2,4650,0.15,7905.0
6620,1874,2025-05-19,17,2,SKU0042,5,10800,0.0,54000.0
6621,1874,2025-05-19,17,2,SKU0028,3,3150,0.0,9450.0
6622,1874,2025-05-19,17,2,SKU0009,4,3650,0.15,12410.0
6623,1874,2025-05-19,17,2,SKU0017,3,14050,0.0,42150.0
6624,1875,2026-04-22,45,3,SKU0006,4,2650,0.1,9540.0
6625,1875,2026-04-22,45,3,SKU0042,5,11600,0.0,58000.0
6626,1875,2026-04-22,45,3,SKU0018,4,4650,0.1,16740.0
6627,1875,2026-04-22,45,3,SKU0020,4,2650,0.0,10600.0
6628,1876,2024-12-29,4,4,SKU0032,3,3100,0.0,9300.0
6629,1876,2024-12-29,4,4,SKU0014,2,5700,0.0,11400.0
6630,1876,2024-12-29,4,4,SKU0024,3,2300,0.1,6210.0
6631,1876,2024-12-29,4,4,SKU0042,1,10000,0.0,10000.0
6632,1876,2024-12-29,4,4,SKU0020,4,2300,0.1,8280.0
6633,1877,2026-06-28,28,5,SKU0027,5,10000,0.0,50000.0
6634,1877,2026-06-28,28,5,SKU0023,3,14950,0.05,42607.5
6635,1877,2026-06-28,28,5,SKU0033,2,3600,0.1,6480.0
6636,1877,2026-06-28,28,5,SKU0013,3,5200,0.1,14040.0
6637,1877,2026-06-28,28,5,SKU0018,5,4650,0.0,23250.0
6638,1878,2024-01-19,41,2,SKU0032,3,3100,0.05,8835.0
6639,1878,2024-01-19,41,2,SKU0014,3,5700,0.0,17100.0
6640,1878,2024-01-19,41,2,SKU0028,2,2900,0.0,5800.0
6641,1878,2024-01-19,41,2,SKU0026,4,5500,0.0,22000.0
6642,1879,2026-06-13,24,5,SKU0001,2,4400,0.0,8800.0
6643,1879,2026-06-13,24,5,SKU0033,4,3600,0.15,12240.0
6644,1879,2026-06-13,24,5,SKU0039,5,15200,0.05,72200.0
6645,1879,2026-06-13,24,5,SKU0019,2,3000,0.1,5400.0
6646,1880,2026-07-02,42,3,SKU0016,3,4300,0.15,10965.0
6647,1880,2026-07-02,42,3,SKU0028,5,3350,0.0,16750.0
6648,1880,2026-07-02,42,3,SKU0039,3,15200,0.0,45600.0
6649,1881,2024-05-16,49,3,SKU0004,5,9000,0.0,45000.0
6650,1881,2024-05-16,49,3,SKU0024,5,2300,0.0,11500.0
6651,1881,2024-05-16,49,3,SKU0003,4,2200,0.0,8800.0
6652,1882,2026-07-31,11,1,SKU0030,2,4050,0.0,8100.0
6653,1883,2025-05-19,12,5,SKU0037,4,16500,0.0,66000.0
6654,1883,2025-05-19,12,5,SKU0003,2,2400,0.1,4320.0
6655,1884,2024-10-01,32,2,SKU0021,2,3800,0.05,7220.0
6656,1884,2024-10-01,32,2,SKU0018,1,4000,0.0,4000.0
6657,1884,2024-10-01,32,2,SKU0041,4,9000,0.0,36000.0
6658,1884,2024-10-01,32,2,SKU0023,3,12900,0.05,36765.0
6659,1884,2024-10-01,32,2,SKU0001,3,3800,0.0,11400.0
6660,1885,2025-09-11,23,1,SKU0009,2,3650,0.05,6935.0
6661,1885,2025-09-11,23,1,SKU0041,1,9700,0.0,9700.0
6662,1885,2025-09-11,23,1,SKU0001,2,4100,0.0,8200.0
6663,1885,2025-09-11,23,1,SKU0020,2,2500,0.0,5000.0
6664,1885,2025-09-11,23,1,SKU0022,2,2800,0.0,5600.0
6665,1885,2025-09-11,23,1,SKU0002,5,4650,0.0,23250.0
6666,1886,2024-08-19,50,2,SKU0032,3,3100,0.0,9300.0
6667,1886,2024-08-19,50,2,SKU0040,1,5400,0.15,4590.0
6668,1887,2026-05-27,47,1,SKU0010,2,10000,0.1,18000.0
6669,1888,2025-07-24,23,5,SKU0018,2,4300,0.0,8600.0
6670,1889,2026-02-02,23,2,SKU0017,4,15100,0.0,60400.0
6671,1889,2026-02-02,23,2,SKU0010,3,10000,0.0,30000.0
6672,1889,2026-02-02,23,2,SKU0036,1,23100,0.05,21945.0
6673,1889,2026-02-02,23,2,SKU0028,3,3350,0.0,10050.0
6674,1890,2025-02-15,15,5,SKU0036,3,21500,0.0,64500.0
6675,1890,2025-02-15,15,5,SKU0023,3,13950,0.0,41850.0
6676,1891,2025-07-07,17,4,SKU0039,1,14150,0.05,13442.5
6677,1892,2025-01-24,15,3,SKU0006,4,2500,0.1,9000.0
6678,1893,2024-10-21,20,3,SKU0021,1,3800,0.15,3230.0
6679,1893,2024-10-21,20,3,SKU0015,4,5000,0.0,20000.0
6680,1893,2024-10-21,20,3,SKU0030,4,3500,0.0,14000.0
6681,1894,2025-06-19,35,1,SKU0030,3,3800,0.0,11400.0
6682,1894,2025-06-19,35,1,SKU0013,1,4850,0.15,4122.5
6683,1894,2025-06-19,35,1,SKU0016,2,4000,0.15,6800.0
6684,1894,2025-06-19,35,1,SKU0029,1,6700,0.1,6030.0
6685,1895,2025-06-05,21,4,SKU0028,1,3150,0.0,3150.0
6686,1895,2025-06-05,21,4,SKU0011,4,4650,0.0,18600.0
6687,1895,2025-06-05,21,4,SKU0017,5,14050,0.0,70250.0
6688,1896,2024-04-26,34,1,SKU0042,5,10000,0.05,47500.0
6689,1896,2024-04-26,34,1,SKU0029,1,6200,0.0,6200.0
6690,1896,2024-04-26,34,1,SKU0026,5,5500,0.0,27500.0
6691,1896,2024-04-26,34,1,SKU0011,1,4300,0.05,4085.0
6692,1896,2024-04-26,34,1,SKU0001,4,3800,0.0,15200.0
6693,1897,2026-07-17,2,2,SKU0039,1,15200,0.0,15200.0
6694,1897,2026-07-17,2,2,SKU0022,3,3000,0.0,9000.0
6695,1897,2026-07-17,2,2,SKU0005,3,9050,0.1,24435.0
6696,1897,2026-07-17,2,2,SKU0028,5,3350,0.15,14237.5
6697,1897,2026-07-17,2,2,SKU0032,5,3600,0.05,17100.0
6698,1898,2025-05-11,10,2,SKU0027,3,9300,0.15,23715.0
6699,1898,2025-05-11,10,2,SKU0029,2,6700,0.15,11390.0
6700,1898,2025-05-11,10,2,SKU0015,5,5400,0.05,25650.0
6701,1898,2025-05-11,10,2,SKU0007,5,5400,0.0,27000.0
6702,1898,2025-05-11,10,2,SKU0012,3,2250,0.05,6412.5
6703,1898,2025-05-11,10,2,SKU0014,3,6150,0.15,15682.5
6704,1899,2026-03-29,6,3,SKU0010,3,10000,0.0,30000.0
6705,1899,2026-03-29,6,3,SKU0004,1,10450,0.15,8882.5
6706,1899,2026-03-29,6,3,SKU0042,2,11600,0.05,22040.0
6707,1899,2026-03-29,6,3,SKU0024,2,2650,0.15,4505.0
6708,1899,2026-03-29,6,3,SKU0016,2,4300,0.0,8600.0
6709,1899,2026-03-29,6,3,SKU0026,2,6400,0.0,12800.0
6710,1900,2026-05-27,9,4,SKU0024,4,2650,0.0,10600.0
6711,1900,2026-05-27,9,4,SKU0029,5,7200,0.05,34200.0
6712,1900,2026-05-27,9,4,SKU0025,1,8000,0.0,8000.0
6713,1901,2025-02-05,46,3,SKU0038,3,8950,0.0,26850.0
6714,1901,2025-02-05,46,3,SKU0002,1,4650,0.05,4417.5
6715,1901,2025-02-05,46,3,SKU0019,2,2800,0.1,5040.0
6716,1902,2025-03-20,20,2,SKU0040,1,5850,0.1,5265.0
6717,1902,2025-03-20,20,2,SKU0024,2,2500,0.1,4500.0
6718,1902,2025-03-20,20,2,SKU0015,5,5400,0.0,27000.0
6719,1902,2025-03-20,20,2,SKU0006,4,2500,0.0,10000.0
6720,1903,2025-08-02,44,1,SKU0002,5,4650,0.0,23250.0
6721,1903,2025-08-02,44,1,SKU0027,4,9300,0.05,35340.0
6722,1903,2025-08-02,44,1,SKU0010,2,9300,0.0,18600.0
6723,1904,2024-09-07,22,1,SKU0014,4,5700,0.0,22800.0
6724,1904,2024-09-07,22,1,SKU0011,5,4300,0.0,21500.0
6725,1904,2024-09-07,22,1,SKU0033,1,3100,0.1,2790.0
6726,1904,2024-09-07,22,1,SKU0008,5,3900,0.0,19500.0
6727,1905,2024-06-16,15,5,SKU0011,5,4300,0.05,20425.0
6728,1905,2024-06-16,15,5,SKU0007,2,5000,0.0,10000.0
6729,1906,2024-10-21,37,1,SKU0029,4,6200,0.15,21080.0
6730,1906,2024-10-21,37,1,SKU0014,4,5700,0.0,22800.0
6731,1906,2024-10-21,37,1,SKU0030,1,3500,0.0,3500.0
6732,1907,2026-06-11,9,5,SKU0029,3,7200,0.15,18360.0
6733,1907,2026-06-11,9,5,SKU0032,5,3600,0.1,16200.0
6734,1907,2026-06-11,9,5,SKU0001,5,4400,0.15,18700.0
6735,1907,2026-06-11,9,5,SKU0042,1,11600,0.0,11600.0
6736,1907,2026-06-11,9,5,SKU0019,2,3000,0.0,6000.0
6737,1908,2025-08-18,17,3,SKU0004,1,9700,0.0,9700.0
6738,1908,2025-08-18,17,3,SKU0001,4,4100,0.1,14760.0
6739,1908,2025-08-18,17,3,SKU0012,5,2250,0.0,11250.0
6740,1909,2025-03-23,36,4,SKU0040,3,5850,0.0,17550.0
6741,1909,2025-03-23,36,4,SKU0003,2,2400,0.05,4560.0
6742,1909,2025-03-23,36,4,SKU0014,3,6150,0.05,17527.5
6743,1909,2025-03-23,36,4,SKU0020,4,2500,0.0,10000.0
6744,1909,2025-03-23,36,4,SKU0041,4,9700,0.0,38800.0
6745,1910,2024-06-23,16,1,SKU0001,3,3800,0.0,11400.0
6746,1910,2024-06-23,16,1,SKU0039,4,13100,0.1,47160.0
6747,1910,2024-06-23,16,1,SKU0014,3,5700,0.0,17100.0
6748,1911,2024-12-26,41,1,SKU0010,1,8600,0.0,8600.0
6749,1911,2024-12-26,41,1,SKU0016,1,3700,0.0,3700.0
6750,1911,2024-12-26,41,1,SKU0028,5,2900,0.1,13050.0
6751,1911,2024-12-26,41,1,SKU0035,2,14900,0.0,29800.0
6752,1911,2024-12-26,41,1,SKU0033,2,3100,0.0,6200.0
6753,1912,2025-02-14,4,3,SKU0016,2,4000,0.0,8000.0
6754,1913,2026-03-23,25,1,SKU0035,3,17300,0.0,51900.0
6755,1914,2025-06-06,10,1,SKU0016,5,4000,0.1,18000.0
6756,1915,2025-10-27,36,2,SKU0016,5,4000,0.1,18000.0
6757,1915,2025-10-27,36,2,SKU0012,2,2250,0.1,4050.0
6758,1915,2025-10-27,36,2,SKU0003,1,2400,0.15,2040.0
6759,1916,2025-11-22,44,4,SKU0008,2,4200,0.05,7980.0
6760,1916,2025-11-22,44,4,SKU0041,5,9700,0.1,43650.0
6761,1916,2025-11-22,44,4,SKU0027,1,9300,0.1,8370.0
6762,1916,2025-11-22,44,4,SKU0015,4,5400,0.0,21600.0
6763,1916,2025-11-22,44,4,SKU0001,4,4100,0.05,15580.0
6764,1917,2024-10-17,1,4,SKU0033,2,3100,0.0,6200.0
6765,1917,2024-10-17,1,4,SKU0038,1,8300,0.0,8300.0
6766,1917,2024-10-17,1,4,SKU0020,3,2300,0.0,6900.0
6767,1917,2024-10-17,1,4,SKU0032,1,3100,0.0,3100.0
6768,1917,2024-10-17,1,4,SKU0028,1,2900,0.15,2465.0
6769,1917,2024-10-17,1,4,SKU0031,1,3200,0.0,3200.0
6770,1918,2026-03-14,1,4,SKU0028,2,3350,0.0,6700.0
6771,1919,2026-07-06,36,3,SKU0042,5,11600,0.15,49300.0
6772,1920,2025-10-15,39,3,SKU0012,2,2250,0.0,4500.0
6773,1921,2025-05-30,1,5,SKU0006,1,2500,0.05,2375.0
6774,1921,2025-05-30,1,5,SKU0008,3,4200,0.15,10710.0
6775,1921,2025-05-30,1,5,SKU0038,3,8950,0.0,26850.0
6776,1922,2024-07-10,17,3,SKU0039,4,13100,0.0,52400.0
6777,1922,2024-07-10,17,3,SKU0031,3,3200,0.0,9600.0
6778,1922,2024-07-10,17,3,SKU0010,1,8600,0.05,8170.0
6779,1922,2024-07-10,17,3,SKU0040,2,5400,0.0,10800.0
6780,1923,2026-02-19,28,4,SKU0016,4,4300,0.0,17200.0
6781,1924,2024-07-11,47,1,SKU0033,5,3100,0.0,15500.0
6782,1924,2024-07-11,47,1,SKU0042,4,10000,0.0,40000.0
6783,1924,2024-07-11,47,1,SKU0027,2,8600,0.1,15480.0
6784,1924,2024-07-11,47,1,SKU0010,4,8600,0.15,29240.0
6785,1924,2024-07-11,47,1,SKU0028,4,2900,0.15,9860.0
6786,1924,2024-07-11,47,1,SKU0016,4,3700,0.05,14060.0
6787,1925,2025-12-19,15,1,SKU0024,4,2500,0.0,10000.0
6788,1925,2025-12-19,15,1,SKU0032,2,3350,0.05,6365.0
6789,1925,2025-12-19,15,1,SKU0014,5,6150,0.0,30750.0
6790,1926,2025-05-28,48,3,SKU0011,2,4650,0.0,9300.0
6791,1927,2026-05-29,44,3,SKU0025,2,8000,0.0,16000.0
6792,1927,2026-05-29,44,3,SKU0005,4,9050,0.0,36200.0
6793,1927,2026-05-29,44,3,SKU0020,2,2650,0.0,5300.0
6794,1927,2026-05-29,44,3,SKU0040,3,6250,0.1,16875.0
6795,1927,2026-05-29,44,3,SKU0026,1,6400,0.0,6400.0
6796,1927,2026-05-29,44,3,SKU0042,4,11600,0.0,46400.0
6797,1928,2025-07-15,50,1,SKU0020,5,2500,0.0,12500.0
6798,1928,2025-07-15,50,1,SKU0012,1,2250,0.05,2137.5
6799,1928,2025-07-15,50,1,SKU0007,4,5400,0.05,20520.0
6800,1928,2025-07-15,50,1,SKU0024,4,2500,0.0,10000.0
6801,1928,2025-07-15,50,1,SKU0041,4,9700,0.0,38800.0
6802,1928,2025-07-15,50,1,SKU0019,4,2800,0.0,11200.0
6803,1929,2025-10-15,17,4,SKU0025,4,7450,0.05,28310.0
6804,1929,2025-10-15,17,4,SKU0035,5,16100,0.0,80500.0
6805,1929,2025-10-15,17,4,SKU0037,1,16500,0.0,16500.0
6806,1930,2024-03-11,25,5,SKU0015,2,5000,0.0,10000.0
6807,1930,2024-03-11,25,5,SKU0001,5,3800,0.1,17100.0
6808,1930,2024-03-11,25,5,SKU0002,2,4300,0.0,8600.0
6809,1930,2024-03-11,25,5,SKU0018,2,4000,0.1,7200.0
6810,1930,2024-03-11,25,5,SKU0035,1,14900,0.15,12665.0
6811,1931,2024-02-10,23,5,SKU0010,1,8600,0.1,7740.0
6812,1931,2024-02-10,23,5,SKU0039,2,13100,0.0,26200.0
6813,1932,2026-04-03,4,4,SKU0039,1,15200,0.0,15200.0
6814,1932,2026-04-03,4,4,SKU0015,3,5800,0.0,17400.0
6815,1932,2026-04-03,4,4,SKU0018,4,4650,0.1,16740.0
6816,1933,2026-06-19,44,2,SKU0007,2,5800,0.05,11020.0
6817,1933,2026-06-19,44,2,SKU0006,2,2650,0.0,5300.0
6818,1933,2026-06-19,44,2,SKU0035,4,17300,0.0,69200.0
6819,1933,2026-06-19,44,2,SKU0029,5,7200,0.0,36000.0
6820,1933,2026-06-19,44,2,SKU0011,1,5000,0.0,5000.0
6821,1934,2025-11-08,35,1,SKU0038,4,8950,0.0,35800.0
6822,1934,2025-11-08,35,1,SKU0026,4,5950,0.05,22610.0
6823,1934,2025-11-08,35,1,SKU0042,5,10800,0.1,48600.0
6824,1934,2025-11-08,35,1,SKU0004,5,9700,0.1,43650.0
6825,1935,2026-01-23,17,5,SKU0019,5,3000,0.05,14250.0
6826,1935,2026-01-23,17,5,SKU0038,1,9650,0.0,9650.0
6827,1935,2026-01-23,17,5,SKU0040,2,6250,0.15,10625.0
6828,1935,2026-01-23,17,5,SKU0029,2,7200,0.0,14400.0
6829,1936,2025-03-18,32,1,SKU0018,5,4300,0.15,18275.0
6830,1937,2026-03-31,27,3,SKU0023,5,14950,0.05,71012.5
6831,1937,2026-03-31,27,3,SKU0034,1,3500,0.0,3500.0
6832,1937,2026-03-31,27,3,SKU0007,4,5800,0.0,23200.0
6833,1937,2026-03-31,27,3,SKU0036,4,23100,0.0,92400.0
6834,1938,2024-09-18,41,3,SKU0016,1,3700,0.0,3700.0
6835,1938,2024-09-18,41,3,SKU0007,5,5000,0.0,25000.0
6836,1938,2024-09-18,41,3,SKU0027,3,8600,0.15,21930.0
6837,1938,2024-09-18,41,3,SKU0013,3,4500,0.0,13500.0
6838,1939,2025-12-09,12,4,SKU0027,5,9300,0.0,46500.0
6839,1940,2024-01-11,39,4,SKU0032,5,3100,0.0,15500.0
6840,1940,2024-01-11,39,4,SKU0036,1,19900,0.05,18905.0
6841,1941,2025-06-12,14,5,SKU0038,2,8950,0.1,16110.0
6842,1941,2025-06-12,14,5,SKU0042,1,10800,0.0,10800.0
6843,1941,2025-06-12,14,5,SKU0041,2,9700,0.1,17460.0
6844,1941,2025-06-12,14,5,SKU0004,1,9700,0.0,9700.0
6845,1941,2025-06-12,14,5,SKU0026,1,5950,0.0,5950.0
6846,1941,2025-06-12,14,5,SKU0034,4,3250,0.0,13000.0
6847,1942,2025-02-07,13,2,SKU0025,2,7450,0.15,12665.0
6848,1943,2025-09-23,45,2,SKU0008,5,4200,0.15,17850.0
6849,1943,2025-09-23,45,2,SKU0016,5,4000,0.0,20000.0
6850,1943,2025-09-23,45,2,SKU0005,3,8400,0.05,23940.0
6851,1943,2025-09-23,45,2,SKU0031,1,3450,0.15,2932.5
6852,1944,2025-11-06,3,3,SKU0039,3,14150,0.0,42450.0
