movimiento_id,fecha,tienda_id,producto_id,proveedor_id,tipo_movimiento,cantidad,costo_unitario
1297,2024-11-13,1,SKU0030,9,ENTRADA,52,2122.26
1298,2024-04-11,4,SKU0027,,SALIDA,90,5355.2
1299,2025-04-22,3,SKU0020,5,ENTRADA,58,1553.2
1300,2026-07-26,3,SKU0012,,SALIDA,93,1494.72
1301,2026-04-20,5,SKU0020,,AJUSTE,19,1978.54
1302,2024-07-12,2,SKU0021,,SALIDA,84,2731.16
1303,2026-03-21,5,SKU0039,8,ENTRADA,91,8702.01
1304,2025-09-07,3,SKU0034,9,ENTRADA,98,2389.07
1305,2026-02-19,3,SKU0008,,SALIDA,61,3278.84
1306,2026-03-13,5,SKU0015,,SALIDA,10,3560.93
1307,2024-07-25,3,SKU0028,,SALIDA,64,2171.05
1308,2025-10-31,3,SKU0042,5,ENTRADA,85,6833.61
1309,2024-10-25,1,SKU0035,,AJUSTE,70,8797.78
1310,2025-12-22,1,SKU0014,,AJUSTE,29,3701.29
1311,2025-01-07,1,SKU0021,10,ENTRADA,98,2652.59
1312,2025-04-26,4,SKU0033,9,ENTRADA,32,2460.07
1313,2025-08-29,3,SKU0020,,SALIDA,26,1719.08
1314,2024-09-17,5,SKU0014,,AJUSTE,20,3413.4
1315,2025-02-20,3,SKU0040,5,ENTRADA,36,4117.59
1316,2024-05-07,1,SKU0029,,SALIDA,10,3802.82
1317,2024-08-16,4,SKU0022,,AJUSTE,82,1499.41
1318,2026-04-14,5,SKU0013,,AJUSTE,1,3716.84
1319,2025-06-11,2,SKU0013,,SALIDA,87,3384.32
1320,2025-03-25,4,SKU0010,6,ENTRADA,49,5319.79
1321,2024-06-20,4,SKU0034,9,ENTRADA,92,2207.8
1322,2024-04-23,4,SKU0033,,AJUSTE,60,2299.32
1323,2025-05-16,4,SKU0017,,SALIDA,93,9990.77
1324,2025-09-21,4,SKU0014,5,ENTRADA,27,4224.47
1325,2024-02-17,3,SKU0023,,SALIDA,72,9049.15
1326,2026-02-09,4,SKU0012,,AJUSTE,13,1627.19
1327,2025-06-10,1,SKU0013,,AJUSTE,20,2840.99
1328,2024-05-16,3,SKU0037,7,ENTRADA,99,10845.21
1329,2025-05-22,2,SKU0012,4,ENTRADA,66,1576.65
1330,2024-05-30,4,SKU0001,2,ENTRADA,45,2272.9
1331,2025-09-10,3,SKU0038,1,ENTRADA,65,5567.85
1332,2026-03-19,3,SKU0022,,SALIDA,9,2155.99
1333,2026-05-13,2,SKU0040,,SALIDA,69,4559.43
1334,2026-02-01,1,SKU0016,,SALIDA,99,2368.1
1335,2025-10-22,3,SKU0015,,SALIDA,29,3000.23
1336,2025-06-27,5,SKU0011,1,ENTRADA,56,2999.1
1337,2025-02-04,3,SKU0021,,AJUSTE,2,2507.85
1338,2024-02-22,5,SKU0029,,AJUSTE,49,3856.76
1339,2025-07-04,4,SKU0007,,AJUSTE,75,3740.9
1340,2024-09-16,2,SKU0042,5,ENTRADA,25,5795.52
1341,2026-02-26,1,SKU0024,,AJUSTE,54,1548.99
1342,2026-02-15,4,SKU0035,,AJUSTE,41,10850.33
1343,2025-02-16,2,SKU0041,,SALIDA,57,6085.01
1344,2025-08-27,5,SKU0034,9,ENTRADA,27,1800.69
1345,2026-01-04,3,SKU0011,,AJUSTE,57,2927.09
1346,2026-01-21,3,SKU0039,,SALIDA,60,11196.04
1347,2025-12-02,4,SKU0014,5,ENTRADA,10,3870.35
1348,2024-04-25,1,SKU0016,,AJUSTE,38,2321.71
1349,2024-06-03,4,SKU0007,6,ENTRADA,96,3144.13
1350,2025-05-17,5,SKU0010,6,ENTRADA,31,6872.11
1351,2024-09-20,3,SKU0026,,AJUSTE,7,3592.12
1352,2026-04-13,4,SKU0019,,SALIDA,74,1698.44
1353,2024-11-13,4,SKU0006,2,ENTRADA,33,1657.49
1354,2026-04-27,1,SKU0015,1,ENTRADA,13,3260.83
1355,2025-03-15,4,SKU0007,,SALIDA,31,3800.09
1356,2024-08-01,2,SKU0028,1,ENTRADA,68,1753.99
1357,2025-12-11,3,SKU0021,10,ENTRADA,38,2870.11
1358,2026-02-14,3,SKU0035,,SALIDA,79,12676.71
1359,2025-08-17,2,SKU0025,5,ENTRADA,74,4621.97
1360,2024-05-17,1,SKU0007,,AJUSTE,40,3277.05
1361,2024-01-09,1,SKU0006,,SALIDA,94,1716.92
1362,2025-10-27,1,SKU0027,5,ENTRADA,24,6726.33
1363,2025-11-24,3,SKU0001,,SALIDA,76,2269.42
1364,2024-12-14,4,SKU0007,,SALIDA,79,3410.12
1365,2025-01-27,5,SKU0013,,AJUSTE,14,3549.24
1366,2024-06-25,2,SKU0025,,SALIDA,36,3895.18
1367,2025-10-24,4,SKU0002,,SALIDA,81,3014.69
1368,2024-10-13,3,SKU0035,,SALIDA,61,10798.45
1369,2026-04-10,2,SKU0015,1,ENTRADA,56,3595.01
1370,2025-03-29,3,SKU0012,4,ENTRADA,28,1585.88
1371,2025-01-30,2,SKU0037,,SALIDA,35,11525.37
1372,2024-11-05,4,SKU0001,2,ENTRADA,9,2578.1
1373,2025-11-18,4,SKU0001,2,ENTRADA,79,2677.96
1374,2026-01-15,2,SKU0002,3,ENTRADA,85,3408.78
1375,2025-03-19,1,SKU0023,,SALIDA,56,8912.67
1376,2026-02-09,5,SKU0017,,SALIDA,30,11113.88
1377,2025-05-22,1,SKU0013,,SALIDA,98,2745.66
1378,2025-02-04,5,SKU0030,,SALIDA,46,2284.16
1379,2025-07-26,2,SKU0005,,AJUSTE,71,5787.6
1380,2024-10-13,5,SKU0019,10,ENTRADA,21,1433.01
1381,2024-12-06,5,SKU0012,,AJUSTE,10,1304.75
1382,2025-01-09,2,SKU0042,5,ENTRADA,66,7206.86
1383,2025-12-08,2,SKU0023,5,ENTRADA,57,10108.0
1384,2025-12-30,1,SKU0036,7,ENTRADA,21,13618.34
1385,2026-04-10,2,SKU0028,,SALIDA,6,2412.7
1386,2025-10-31,4,SKU0004,1,ENTRADA,92,5598.59
1387,2026-01-09,1,SKU0039,8,ENTRADA,77,9257.85
1388,2025-04-19,2,SKU0004,1,ENTRADA,47,5423.91
1389,2025-12-04,4,SKU0011,,SALIDA,77,2927.11
1390,2024-07-03,2,SKU0010,,AJUSTE,30,5600.02
1391,2024-08-30,3,SKU0019,10,ENTRADA,98,1904.55
1392,2025-03-07,4,SKU0015,,SALIDA,46,3247.44
1393,2025-01-03,5,SKU0039,,AJUSTE,35,8219.34
1394,2025-07-22,3,SKU0036,,AJUSTE,3,12646.63
1395,2025-12-02,5,SKU0002,,SALIDA,82,2794.33
1396,2025-12-09,3,SKU0007,,AJUSTE,53,3677.79
1397,2024-07-02,5,SKU0009,1,ENTRADA,66,2087.14
1398,2026-07-04,3,SKU0002,3,ENTRADA,97,3579.87
1399,2024-01-07,4,SKU0033,9,ENTRADA,43,2067.42
1400,2024-04-17,1,SKU0021,,AJUSTE,17,2782.59
1401,2024-06-15,4,SKU0030,9,ENTRADA,14,1966.55
1402,2026-06-04,4,SKU0004,,SALIDA,37,6284.96
1403,2025-04-09,2,SKU0037,,AJUSTE,14,11357.99
1404,2024-03-17,1,SKU0031,,SALIDA,33,2306.63
1405,2024-09-07,1,SKU0001,2,ENTRADA,91,2284.71
1406,2024-04-05,5,SKU0026,,AJUSTE,89,3329.75
1407,2024-02-15,4,SKU0034,,SALIDA,87,2210.06
1408,2025-02-19,4,SKU0014,,SALIDA,100,3724.61
1409,2026-07-20,4,SKU0025,,SALIDA,1,5107.97
1410,2025-09-20,4,SKU0015,,SALIDA,94,3032.7
1411,2025-06-26,4,SKU0019,,SALIDA,14,1622.87
1412,2025-12-13,1,SKU0036,,AJUSTE,1,12654.73
1413,2025-09-04,5,SKU0034,9,ENTRADA,65,2203.12
1414,2026-06-20,2,SKU0023,,AJUSTE,87,11045.41
1415,2026-03-13,3,SKU0041,8,ENTRADA,40,6198.83
1416,2025-10-14,3,SKU0016,4,ENTRADA,52,2214.57
1417,2025-04-12,5,SKU0026,,SALIDA,62,4431.89
1418,2024-08-16,2,SKU0024,,SALIDA,54,1522.89
1419,2025-10-29,1,SKU0036,7,ENTRADA,86,15009.43
1420,2026-02-27,2,SKU0028,,SALIDA,61,2193.07
1421,2024-11-16,3,SKU0030,9,ENTRADA,34,2508.96
1422,2024-02-10,1,SKU0036,7,ENTRADA,44,11916.54
1423,2025-09-06,3,SKU0025,5,ENTRADA,79,5334.15
1424,2025-06-21,2,SKU0033,,AJUSTE,29,1850.15
1425,2024-09-19,3,SKU0040,5,ENTRADA,77,3366.03
1426,2024-07-11,1,SKU0026,,AJUSTE,84,3616.03
1427,2024-02-13,2,SKU0023,5,ENTRADA,77,9173.95
1428,2024-09-27,2,SKU0030,,SALIDA,91,2530.55
1429,2024-01-01,1,SKU0006,,SALIDA,80,1637.45
1430,2024-06-28,3,SKU0032,,SALIDA,43,1873.85
1431,2026-07-29,2,SKU0032,,SALIDA,60,2006.6
1432,2026-02-06,5,SKU0038,1,ENTRADA,74,7204.56
1433,2025-01-18,5,SKU0030,9,ENTRADA,78,2325.62
1434,2025-03-02,3,SKU0025,,AJUSTE,62,5506.75
1435,2025-08-24,5,SKU0015,,SALIDA,13,3812.18
1436,2025-06-23,2,SKU0003,,SALIDA,3,1484.7
1437,2025-12-31,4,SKU0014,,AJUSTE,94,4096.59
1438,2024-03-23,5,SKU0004,1,ENTRADA,38,6408.64
1439,2024-04-16,3,SKU0032,,SALIDA,80,2101.26
1440,2024-11-14,1,SKU0014,,SALIDA,92,4174.57
1441,2026-03-20,5,SKU0007,,AJUSTE,59,3957.64
1442,2026-05-27,4,SKU0005,,AJUSTE,76,5160.07
1443,2025-01-13,5,SKU0021,,SALIDA,24,2444.91
1444,2026-07-03,3,SKU0016,4,ENTRADA,16,2392.56
1445,2024-11-06,3,SKU0035,,SALIDA,72,10928.25
1446,2025-09-13,4,SKU0027,5,ENTRADA,19,5831.17
1447,2024-08-08,2,SKU0031,,AJUSTE,9,2114.07
1448,2026-06-07,5,SKU0010,6,ENTRADA,22,7198.99
1449,2025-08-14,5,SKU0036,,AJUSTE,66,13403.24
1450,2024-10-21,2,SKU0042,,SALIDA,74,7410.57
1451,2025-03-13,1,SKU0038,,AJUSTE,52,4968.74
1452,2024-05-04,3,SKU0034,9,ENTRADA,93,2067.41
1453,2024-03-27,3,SKU0036,,SALIDA,25,12796.49
1454,2024-11-25,1,SKU0015,,SALIDA,28,3205.73
1455,2026-06-21,2,SKU0027,5,ENTRADA,68,6141.73
1456,2026-02-27,4,SKU0037,,SALIDA,3,11512.83
1457,2026-06-28,4,SKU0008,,AJUSTE,33,2704.74
1458,2026-04-27,3,SKU0007,,SALIDA,1,3195.54
1459,2026-03-07,1,SKU0018,,SALIDA,48,2939.08
1460,2025-08-14,2,SKU0010,6,ENTRADA,7,6466.45
1461,2025-11-30,1,SKU0020,,SALIDA,99,1870.93
1462,2026-07-05,2,SKU0032,,AJUSTE,53,2357.32
1463,2025-08-03,2,SKU0011,,AJUSTE,65,3172.9
1464,2026-01-28,3,SKU0022,10,ENTRADA,59,2204.36
1465,2026-01-17,3,SKU0018,,AJUSTE,92,3008.94
1466,2026-07-02,2,SKU0039,,SALIDA,15,10782.77
1467,2025-05-01,5,SKU0042,,SALIDA,89,6361.0
1468,2025-05-03,4,SKU0027,,SALIDA,36,5943.36
1469,2025-08-25,5,SKU0024,,SALIDA,72,1726.12
1470,2024-02-02,4,SKU0016,4,ENTRADA,8,2656.24
1471,2024-05-15,2,SKU0021,,AJUSTE,96,2618.85
1472,2024-03-21,5,SKU0023,5,ENTRADA,56,8883.46
1473,2025-10-08,4,SKU0032,9,ENTRADA,72,2059.45
1474,2026-07-27,1,SKU0026,8,ENTRADA,61,3890.53
1475,2025-11-15,1,SKU0015,,SALIDA,8,4010.05
1476,2024-09-17,3,SKU0011,,SALIDA,8,2405.2
1477,2024-12-14,2,SKU0008,6,ENTRADA,53,2677.02
1478,2026-06-27,4,SKU0032,,SALIDA,19,2325.81
1479,2025-06-22,4,SKU0001,2,ENTRADA,20,2977.7
1480,2024-01-12,4,SKU0037,7,ENTRADA,57,9730.72
1481,2026-03-22,1,SKU0021,,SALIDA,98,2680.15
1482,2024-10-07,2,SKU0030,,AJUSTE,93,2350.24
1483,2024-04-19,3,SKU0002,3,ENTRADA,66,2836.07
1484,2025-11-12,4,SKU0007,,SALIDA,60,3399.45
1485,2026-03-13,4,SKU0011,1,ENTRADA,19,3488.24
1486,2024-03-31,2,SKU0020,5,ENTRADA,51,1559.56
1487,2026-06-09,5,SKU0015,1,ENTRADA,41,3781.92
1488,2025-05-17,3,SKU0027,,SALIDA,17,5738.96
1489,2025-01-18,3,SKU0004,,SALIDA,60,7253.33
1490,2026-05-11,2,SKU0033,9,ENTRADA,88,2127.0
1491,2024-10-30,1,SKU0040,,SALIDA,89,3950.69
1492,2026-06-21,3,SKU0021,10,ENTRADA,85,3135.56
1493,2025-11-20,1,SKU0026,8,ENTRADA,33,3307.62
1494,2026-05-23,4,SKU0040,5,ENTRADA,12,4518.92
1495,2025-06-06,1,SKU0010,,SALIDA,50,5931.64
1496,2024-08-13,3,SKU0026,,SALIDA,84,3029.68
1497,2025-12-30,2,SKU0015,,SALIDA,21,3647.39
1498,2026-04-24,1,SKU0042,,SALIDA,73,7023.9
1499,2024-08-21,2,SKU0022,10,ENTRADA,65,1817.62
1500,2024-08-17,4,SKU0005,,AJUSTE,86,4308.76
1501,2024-10-09,1,SKU0036,7,ENTRADA,67,11072.45
1502,2025-09-24,4,SKU0022,10,ENTRADA,24,1604.82
1503,2024-06-27,4,SKU0025,,AJUSTE,97,5085.81
1504,2024-05-05,5,SKU0042,,SALIDA,38,6213.8
1505,2026-05-31,2,SKU0024,,SALIDA,15,1624.61
1506,2025-11-14,4,SKU0002,3,ENTRADA,95,2880.94
1507,2025-11-04,4,SKU0024,8,ENTRADA,47,1857.01
1508,2025-09-20,5,SKU0011,,SALIDA,5,3080.28
1509,2026-01-23,4,SKU0035,,SALIDA,38,9835.43
1510,2025-07-14,3,SKU0013,,AJUSTE,75,3479.75
1511,2024-02-21,5,SKU0035,,SALIDA,84,8711.54
1512,2025-05-22,5,SKU0021,,SALIDA,77,2378.38
1513,2025-09-26,2,SKU0026,,SALIDA,56,3302.2
1514,2025-05-31,2,SKU0025,,SALIDA,86,4612.8
1515,2026-07-20,1,SKU0024,,SALIDA,98,1961.78
1516,2026-05-13,3,SKU0029,1,ENTRADA,75,4249.09
1517,2026-04-21,3,SKU0034,,AJUSTE,43,2077.52
1518,2025-05-30,4,SKU0012,4,ENTRADA,35,1581.85
1519,2026-07-19,3,SKU0017,,AJUSTE,83,8365.08
1520,2026-05-28,5,SKU0005,,SALIDA,55,6222.27
1521,2024-11-10,2,SKU0008,,SALIDA,54,2740.37
1522,2024-09-08,3,SKU0026,,SALIDA,10,3376.83
1523,2025-08-16,3,SKU0028,1,ENTRADA,20,2244.32
1524,2024-03-06,3,SKU0009,,SALIDA,6,2374.19
1525,2026-02-23,1,SKU0033,9,ENTRADA,14,2174.24
1526,2025-05-19,2,SKU0007,,AJUSTE,93,3448.15
1527,2025-07-14,5,SKU0040,,AJUSTE,35,3268.47
1528,2025-06-09,5,SKU0036,,SALIDA,32,13748.98
1529,2025-03-01,5,SKU0020,5,ENTRADA,18,1822.12
1530,2025-11-23,1,SKU0033,,SALIDA,97,2462.89
1531,2024-07-17,1,SKU0016,4,ENTRADA,67,2665.24
1532,2026-07-13,5,SKU0021,,AJUSTE,76,2955.06
1533,2025-12-03,3,SKU0001,,AJUSTE,6,2703.13
1534,2025-05-02,1,SKU0018,10,ENTRADA,28,2608.05
1535,2025-11-26,3,SKU0002,3,ENTRADA,71,3337.63
1536,2024-01-15,1,SKU0008,,SALIDA,49,2910.12
1537,2024-08-26,3,SKU0015,,AJUSTE,93,3573.6
1538,2025-08-20,5,SKU0028,,AJUSTE,5,2132.4
1539,2024-12-23,2,SKU0007,6,ENTRADA,13,3160.93
1540,2025-09-19,5,SKU0027,,SALIDA,54,5156.0
1541,2024-10-19,1,SKU0009,1,ENTRADA,38,2485.89
1542,2025-07-21,4,SKU0029,,SALIDA,19,4362.66
1543,2024-09-25,3,SKU0010,,AJUSTE,68,6215.99
1544,2025-05-12,2,SKU0026,8,ENTRADA,59,4246.21
1545,2025-09-19,5,SKU0018,,AJUSTE,72,3038.74
1546,2025-01-31,5,SKU0017,,SALIDA,77,7937.83
1547,2025-06-06,4,SKU0012,4,ENTRADA,75,1304.39
1548,2024-08-26,2,SKU0016,4,ENTRADA,93,2659.14
1549,2025-12-05,3,SKU0028,,SALIDA,88,1955.49
1550,2025-02-06,4,SKU0008,,SALIDA,46,2722.41
1551,2026-04-09,1,SKU0033,9,ENTRADA,3,2185.49
1552,2024-11-09,5,SKU0037,,SALIDA,8,9342.81
1553,2024-07-22,5,SKU0033,,SALIDA,38,2107.53
1554,2024-05-31,3,SKU0026,,SALIDA,6,3606.2
1555,2025-08-15,5,SKU0010,,SALIDA,25,6592.41
1556,2024-09-15,2,SKU0009,1,ENTRADA,3,2190.8
1557,2024-04-27,3,SKU0010,,AJUSTE,63,5393.14
1558,2024-10-30,2,SKU0007,,SALIDA,13,3642.6
1559,2024-09-23,3,SKU0037,,SALIDA,63,9183.96
1560,2025-04-06,4,SKU0035,7,ENTRADA,65,11256.7
1561,2025-02-15,5,SKU0021,10,ENTRADA,74,2456.23
1562,2024-06-16,5,SKU0003,1,ENTRADA,48,1329.37
1563,2026-06-30,2,SKU0018,,SALIDA,66,3050.77
1564,2024-06-20,5,SKU0037,,AJUSTE,16,10218.9
1565,2026-03-01,4,SKU0001,,AJUSTE,50,2748.14
1566,2024-07-19,2,SKU0040,5,ENTRADA,48,3687.45
1567,2025-06-07,4,SKU0039,8,ENTRADA,59,9015.22
1568,2026-07-28,2,SKU0011,1,ENTRADA,54,3288.87
1569,2026-04-05,2,SKU0006,,SALIDA,44,1579.77
1570,2025-06-22,1,SKU0017,,AJUSTE,27,9450.09
1571,2025-12-19,3,SKU0039,,SALIDA,82,10584.55
1572,2026-02-11,1,SKU0036,7,ENTRADA,18,16835.36
1573,2024-11-30,1,SKU0002,,SALIDA,64,2434.37
1574,2025-08-02,4,SKU0002,3,ENTRADA,73,2832.97
1575,2025-08-07,2,SKU0002,,SALIDA,85,3262.81
1576,2025-03-05,3,SKU0019,,SALIDA,29,1975.09
1577,2025-11-27,3,SKU0014,5,ENTRADA,83,3729.21
1578,2024-03-13,5,SKU0016,4,ENTRADA,4,2584.81
1579,2026-03-08,2,SKU0012,4,ENTRADA,68,1558.78
1580,2025-05-17,4,SKU0028,,AJUSTE,82,1763.96
1581,2025-10-05,4,SKU0028,,SALIDA,96,1894.41
1582,2025-04-23,2,SKU0031,9,ENTRADA,92,2536.94
1583,2024-12-31,1,SKU0006,,SALIDA,1,1518.6
1584,2025-01-26,3,SKU0033,9,ENTRADA,95,2156.24
1585,2025-07-31,2,SKU0036,,SALIDA,3,15232.13
1586,2026-06-09,5,SKU0042,,SALIDA,61,8030.84
1587,2024-10-17,3,SKU0040,5,ENTRADA,25,3905.8
1588,2024-01-24,2,SKU0019,10,ENTRADA,42,1540.11
1589,2024-05-20,5,SKU0015,1,ENTRADA,18,3013.68
1590,2026-04-20,4,SKU0024,,SALIDA,58,1865.58
1591,2026-07-03,4,SKU0030,,SALIDA,47,2588.68
1592,2024-08-13,1,SKU0022,10,ENTRADA,14,1772.35
1593,2025-08-15,5,SKU0034,,SALIDA,24,1848.1
1594,2025-10-22,5,SKU0019,,SALIDA,56,2097.36
1595,2024-07-17,4,SKU0015,1,ENTRADA,68,2980.29
1596,2026-02-06,5,SKU0026,,SALIDA,70,4585.2
1597,2025-01-20,2,SKU0020,5,ENTRADA,98,1749.04
1598,2025-11-12,4,SKU0019,,SALIDA,89,1890.48
1599,2025-05-27,5,SKU0038,1,ENTRADA,48,6109.96
1600,2025-12-31,3,SKU0039,,SALIDA,97,9126.2
1601,2026-05-08,5,SKU0025,5,ENTRADA,88,5343.59
1602,2025-02-15,3,SKU0034,9,ENTRADA,17,2206.89
1603,2024-11-17,2,SKU0004,,SALIDA,40,5683.14
1604,2025-10-06,4,SKU0027,,AJUSTE,38,5880.41
1605,2024-06-15,4,SKU0029,,AJUSTE,86,4393.45
1606,2024-07-09,5,SKU0034,,AJUSTE,56,1779.15
1607,2026-03-03,1,SKU0027,5,ENTRADA,74,6151.14
1608,2025-01-02,3,SKU0019,,AJUSTE,18,1934.39
1609,2025-10-06,1,SKU0005,,AJUSTE,43,5877.18
1610,2025-08-11,2,SKU0012,,SALIDA,81,1260.75
1611,2026-04-05,3,SKU0040,,SALIDA,28,4055.41
1612,2024-03-26,4,SKU0037,7,ENTRADA,52,10479.53
1613,2024-07-03,5,SKU0033,,SALIDA,46,1886.08
1614,2024-09-15,5,SKU0037,,SALIDA,87,9837.19
1615,2024-12-15,4,SKU0006,,AJUSTE,81,1555.56
1616,2024-11-22,1,SKU0009,1,ENTRADA,71,2358.31
1617,2024-10-28,1,SKU0008,6,ENTRADA,13,2724.04
1618,2025-10-18,5,SKU0012,,SALIDA,86,1424.8
1619,2024-11-01,4,SKU0004,1,ENTRADA,41,5104.45
1620,2025-04-18,3,SKU0032,,AJUSTE,44,1914.65
1621,2026-04-16,1,SKU0038,,AJUSTE,90,6074.75
1622,2025-01-28,1,SKU0007,,AJUSTE,2,2971.69
1623,2025-08-25,3,SKU0017,,AJUSTE,89,9086.83
1624,2026-07-05,3,SKU0012,4,ENTRADA,85,1433.0
1625,2025-03-20,3,SKU0042,,AJUSTE,51,6854.84
1626,2024-07-27,5,SKU0009,,SALIDA,67,2004.89
1627,2024-01-28,3,SKU0003,1,ENTRADA,59,1264.69
1628,2025-12-24,2,SKU0030,,SALIDA,9,2226.83
1629,2025-11-02,3,SKU0014,5,ENTRADA,98,4542.4
1630,2026-06-16,2,SKU0021,,SALIDA,60,2748.36
1631,2025-12-05,4,SKU0029,,SALIDA,57,3969.99
1632,2024-04-05,4,SKU0009,,SALIDA,69,2450.86
1633,2024-07-08,1,SKU0021,10,ENTRADA,86,2142.9
1634,2024-05-01,5,SKU0020,,SALIDA,77,1307.39
1635,2024-03-17,4,SKU0001,,SALIDA,10,2568.46
1636,2026-04-29,2,SKU0041,,AJUSTE,4,7744.64
1637,2025-07-21,1,SKU0027,,AJUSTE,77,5180.53
1638,2024-02-01,4,SKU0017,,SALIDA,91,9696.3
1639,2025-03-04,4,SKU0039,,SALIDA,61,8211.42
1640,2026-01-24,4,SKU0006,2,ENTRADA,97,1953.44
1641,2024-04-08,2,SKU0019,,SALIDA,50,1650.06
1642,2024-10-22,1,SKU0016,4,ENTRADA,20,2292.72
1643,2024-06-26,4,SKU0013,,AJUSTE,48,3118.62
1644,2025-10-27,3,SKU0024,,AJUSTE,58,1738.82
1645,2026-05-04,4,SKU0025,5,ENTRADA,41,5566.87
1646,2024-12-09,5,SKU0031,9,ENTRADA,96,1795.45
1647,2024-10-06,2,SKU0032,,AJUSTE,89,1843.88
1648,2024-11-14,3,SKU0039,,SALIDA,50,7907.24
1649,2025-10-02,1,SKU0027,5,ENTRADA,88,5819.71
1650,2024-05-31,5,SKU0017,,AJUSTE,27,8856.28
1651,2026-03-28,1,SKU0016,,AJUSTE,51,2516.41
1652,2024-02-04,3,SKU0029,,SALIDA,90,3779.66
1653,2025-11-04,5,SKU0015,1,ENTRADA,75,3313.83
1654,2026-04-14,5,SKU0041,,SALIDA,51,7604.83
1655,2024-12-22,2,SKU0026,8,ENTRADA,8,3742.14
1656,2025-05-17,4,SKU0013,5,ENTRADA,92,3565.31
1657,2026-07-12,3,SKU0004,1,ENTRADA,50,6288.76
1658,2025-07-13,5,SKU0029,,SALIDA,95,4978.17
1659,2024-11-02,1,SKU0042,,SALIDA,65,5716.19
1660,2025-04-18,3,SKU0014,5,ENTRADA,89,4279.75
1661,2026-07-08,2,SKU0041,,AJUSTE,54,6510.12
1662,2025-12-03,4,SKU0011,1,ENTRADA,98,3303.19
1663,2024-07-19,5,SKU0021,,AJUSTE,51,2424.91
1664,2025-09-04,1,SKU0031,,SALIDA,47,2103.26
1665,2025-10-06,5,SKU0038,1,ENTRADA,61,5082.12
1666,2025-10-10,5,SKU0012,,AJUSTE,50,1511.54
1667,2025-08-04,1,SKU0039,,SALIDA,38,9774.26
1668,2025-06-28,4,SKU0012,4,ENTRADA,7,1533.09
1669,2025-10-13,2,SKU0037,7,ENTRADA,100,11369.87
1670,2024-12-09,2,SKU0007,6,ENTRADA,51,3259.31
1671,2025-01-12,4,SKU0013,,SALIDA,54,2686.62
1672,2025-07-13,2,SKU0005,,SALIDA,98,5535.64
1673,2026-02-28,3,SKU0035,7,ENTRADA,47,11244.04
1674,2025-04-15,2,SKU0006,,AJUSTE,9,1638.15
1675,2025-01-30,3,SKU0012,4,ENTRADA,93,1503.2
1676,2024-10-20,1,SKU0027,,SALIDA,56,5876.27
1677,2024-12-04,3,SKU0024,,AJUSTE,77,1337.0
1678,2024-01-01,3,SKU0015,,SALIDA,17,3440.8
1679,2026-03-09,5,SKU0021,,SALIDA,86,2442.73
1680,2026-04-04,2,SKU0028,1,ENTRADA,86,1943.91
1681,2025-01-09,5,SKU0010,6,ENTRADA,78,6841.8
1682,2025-05-10,3,SKU0016,4,ENTRADA,70,2883.09
1683,2024-01-10,5,SKU0034,,SALIDA,14,1874.74
1684,2026-06-01,3,SKU0013,,AJUSTE,84,3286.34
1685,2026-06-21,2,SKU0032,,SALIDA,68,2458.22
1686,2025-05-17,3,SKU0032,,SALIDA,36,2295.35
1687,2024-01-11,1,SKU0021,,SALIDA,88,2204.68
1688,2025-04-04,2,SKU0034,9,ENTRADA,98,1793.88
1689,2024-11-23,5,SKU0008,,SALIDA,93,2678.75
1690,2024-09-18,5,SKU0034,9,ENTRADA,70,1938.11
1691,2024-01-09,3,SKU0026,,SALIDA,97,3053.12
1692,2025-02-08,5,SKU0022,10,ENTRADA,84,1546.71
1693,2025-03-18,1,SKU0034,9,ENTRADA,1,2152.81
1694,2025-07-31,5,SKU0042,,SALIDA,63,7224.21
1695,2025-03-02,3,SKU0017,,SALIDA,56,7950.56
1696,2024-07-05,4,SKU0014,,AJUSTE,99,3967.06
1697,2025-12-31,4,SKU0028,1,ENTRADA,50,2227.56
1698,2025-02-24,4,SKU0019,,SALIDA,32,2064.17
1699,2025-02-13,3,SKU0015,,SALIDA,57,3268.62
1700,2024-10-23,4,SKU0037,7,ENTRADA,26,11330.18
1701,2025-03-28,2,SKU0037,7,ENTRADA,89,10495.33
1702,2024-09-28,5,SKU0011,1,ENTRADA,79,3160.39
1703,2026-01-24,1,SKU0023,5,ENTRADA,28,9672.42
1704,2026-05-23,5,SKU0014,,SALIDA,32,4010.56
1705,2026-03-03,1,SKU0021,,SALIDA,22,2521.47
1706,2025-11-22,1,SKU0019,,SALIDA,82,1542.19
1707,2024-11-15,2,SKU0031,,SALIDA,4,2159.56
1708,2026-01-05,5,SKU0042,,SALIDA,21,7760.8
1709,2026-03-03,3,SKU0018,,AJUSTE,63,2976.83
1710,2025-03-19,4,SKU0027,5,ENTRADA,74,6105.7
1711,2026-04-09,5,SKU0021,10,ENTRADA,78,2909.85
1712,2024-07-25,3,SKU0029,,SALIDA,93,3697.49
1713,2024-11-20,3,SKU0028,1,ENTRADA,79,1850.91
1714,2025-10-11,5,SKU0034,,SALIDA,68,2080.26
1715,2025-09-23,5,SKU0020,,AJUSTE,88,1714.99
1716,2024-11-02,3,SKU0042,,SALIDA,15,5989.48
1717,2025-09-28,5,SKU0041,,AJUSTE,33,7195.83
1718,2024-07-31,5,SKU0017,,SALIDA,9,9538.93
